gene_id,func_category,enzyme_types,is_committed,is_reversible,is_enzyme,abs_d,description
Zm00001eb195000,Unknown,ubiquitin,True,False,True,1.6814761433417835,xp_002450102.1 ubiquitin-activating enzyme e1 1 [sorghum bicolor] belongs to the ubiquitin-activating e1 family
Zm00001eb252640,Unknown,none,False,False,False,2.184338854040075,"xp_021313992.1 at-rich interactive domain-containing protein 5-like [sorghum bicolor] bright, arid (a/t-rich interaction domain) domain"
Zm00001eb015210,Unknown,kinase,True,False,True,4.106711314474418,xp_021319570.1 cbl-interacting protein kinase 31 isoform x2 [sorghum bicolor] non-specific serine threonine protein kinase
Zm00001eb295170,Unknown,phosphatase,True,False,True,1.8153955865546871,sp|q93yv6|2a5k_arath serine/threonine protein phosphatase 2a 57 kda regulatory subunit b' kappa isoform os=arabidopsis thaliana ox=3702 gn=b'kappa pe=2 sv=1 the b regulatory subunit might modulate sub
Zm00001eb122970,Unknown,none,False,False,False,2.7552397663550363,xp_021313605.1 uncharacterized protein loc8056554 isoform x2 [sorghum bicolor] isoform x1
Zm00001eb139660,Unknown,kinase,True,False,True,3.9622906001192386,xp_021312811.1 probable lrr receptor-like serine/threonine-protein kinase at1g67720 [sorghum bicolor] carbohydrate-binding protein of the er
Zm00001eb301470,Unknown,none,False,False,False,1.3331421122645593,"xp_002459436.2 pentatricopeptide repeat-containing protein at5g64320, mitochondrial [sorghum bicolor] pentacotripeptide-repeat region of prorp"
Zm00001eb258170,Unknown,protease,True,False,True,4.794391153447574,xp_021315749.1 26s protease regulatory subunit 6a homolog [sorghum bicolor] aaa domain (cdc48 subfamily)
Zm00001eb037210,Unknown,kinase,True,False,True,2.443463835576049,xp_002445776.1 pti1-like tyrosine-protein kinase 3 [sorghum bicolor] belongs to the protein kinase superfamily. tyr protein kinase family
Zm00001eb131690,Unknown,none,False,False,False,2.46461909420489,"xp_002455620.1 acyltransferase-like protein at1g54570, chloroplastic [sorghum bicolor] diacylglycerol acyltransferase"
Zm00001eb342350,Unknown,ligase|synthetase,True,False,True,2.869637650985566,"xp_002440155.1 phosphoribosylamine--glycine ligase [sorghum bicolor] phosphoribosylglycinamide synthetase, atp-grasp (a) domain"
Zm00001eb153830,Unknown,kinase,True,False,True,1.9320962088902591,"xp_003569758.2 atp-dependent 6-phosphofructokinase 6 [brachypodium distachyon] catalyzes the phosphorylation of d-fructose 6-phosphate to fructose 1,6-bisphosphate by atp, the first committing step of"
Zm00001eb378810,Unknown,none,False,False,False,3.006792439729751,xp_002468057.1 elongator complex protein 6 isoform x1 [sorghum bicolor] elongation complex protein 6
Zm00001eb331960,Unknown,none,False,False,False,7.313591831593177,xp_021308684.1 beta-galactosidase 12 [sorghum bicolor] glycosyl hydrolases family 35
Zm00001eb036550,Unknown,none,False,False,False,3.589115459714462,xp_002445820.1 exocyst complex component exo70b1 [sorghum bicolor] exo70 exocyst complex subunit
Zm00001eb294740,Unknown,none,False,False,False,1.9243978925261265,xp_002441470.2 uncharacterized protein loc8069011 isoform x2 [sorghum bicolor] wd repeat-containing protein
Zm00001eb371200,Unknown,none,False,False,False,2.5344946963916644,xp_021311353.1 elongation factor 2 [sorghum bicolor] elongation factor 2
Zm00001eb139920,Unknown,synthase,True,False,True,3.0395723230038407,xp_021311109.1 cellulose synthase-like protein g2 [sorghum bicolor] belongs to the glycosyltransferase 2 family
Zm00001eb129580,Unknown,none,False,False,False,3.570384747350408,xp_002457688.1 pentatricopeptide repeat-containing protein at2g13600 [sorghum bicolor] pentatricopeptide repeat domain
Zm00001eb163480,Unknown,kinase,True,False,True,2.23081181371385,xp_052138402.1 cbl-interacting protein kinase 32 [oryza glaberrima] non-specific serine threonine protein kinase
Zm00001eb050350,Unknown,none,False,False,False,2.967144294346598,xp_004982316.1 dna-directed rna polymerase ii subunit rpb2 [setaria italica] dna-dependent rna polymerase catalyzes the transcription of dna into rna using the four ribonucleoside triphosphates as sub
Zm00001eb375480,Unknown,kinase,True,False,True,2.889897845155618,xp_002437918.1 probable serine/threonine-protein kinase pix7 isoform x1 [sorghum bicolor] belongs to the protein kinase superfamily
Zm00001eb102250,Unknown,none,False,False,False,2.374165845346326,xp_002460481.1 60s ribosomal protein l32-1 [sorghum bicolor] ribosomal protein l32
Zm00001eb095350,Unknown,synthase,True,False,True,1.7922653212566346,xp_021308623.1 probable cellulose synthase a catalytic subunit 8 [udp-forming] [sorghum bicolor] belongs to the glycosyltransferase 2 family. plant cellulose synthase subfamily
Zm00001eb391000,Unknown,none,False,False,False,3.6825842980269456,
Zm00001eb159550,Unknown,none,False,False,False,2.041224938227776,xp_002458178.2 uncharacterized protein loc8084846 isoform x2 [sorghum bicolor] glycosyl transferase family 1 protein
Zm00001eb046750,Unknown,none,False,False,False,2.221385354874377,xp_002464532.1 ras-related protein rabc2a [sorghum bicolor] ras family
Zm00001eb419190,Unknown,none,False,False,False,3.2089875544793545,"xp_002449977.1 probable glutathione s-transferase gstu6 [sorghum bicolor] glutathione s-transferase, c-terminal domain"
Zm00001eb144450,Unknown,none,False,False,False,2.5403550348152293,xp_002456792.2 transcription factor bhlh128 [sorghum bicolor] helix-loop-helix dna-binding domain
Zm00001eb266600,Unknown,none,False,False,False,1.3833691488817503,xp_004960505.1 cation/h(+) antiporter 20 [setaria italica] sodium/hydrogen exchanger family
Zm00001eb061760,Unknown,none,False,False,False,2.2616050530421106,xp_002466244.1 40s ribosomal protein s2-3 [sorghum bicolor] belongs to the universal ribosomal protein us5 family
Zm00001eb028820,Unknown,none,False,False,False,3.4905867984114125,xp_021321599.1 myb-related protein mybas2-like isoform x3 [sorghum bicolor] myb-like dna-binding domain
Zm00001eb016400,Unknown,none,False,False,False,2.6790199520921387,
Zm00001eb033220,Unknown,none,False,False,False,2.4420295470223596,
Zm00001eb162710,Unknown,none,False,False,False,2.2204319656711395,xp_002455762.1 spx domain-containing protein 6 [sorghum bicolor] spx domain
Zm00001eb022750,Unknown,kinase,True,False,True,1.3956871185277226,xp_002464994.1 cyclin-dependent protein kinase inhibitor smr1 [sorghum bicolor] cyclin-dependent protein kinase inhibitor
Zm00001eb339970,Unknown,none,False,False,False,2.2879860081957872,xp_004967532.1 putative methyltransferase ddb_g0268948 [setaria italica] methyltransferase domain
Zm00001eb336310,Unknown,none,False,False,False,2.0356181013936263,np_001332089.1 histone superfamily protein [arabidopsis thaliana] histone cluster 1
Zm00001eb149900,Unknown,none,False,False,False,1.7551391449030909,xp_004970339.1 dentin sialophosphoprotein [setaria italica] f-box protein
Zm00001eb361180,Unknown,none,False,False,False,2.784443667316501,xp_002456230.1 vesicle transport v-snare 13 [sorghum bicolor] vesicle transport v-snare protein n-terminus
Zm00001eb365060,Unknown,none,False,False,False,2.194329974718386,xp_002458959.1 glycine-rich cell wall structural protein 1.8 [sorghum bicolor] nan
Zm00001eb374170,Unknown,ubiquitin|ligase,True,False,True,2.8780626893577255,xp_004964598.1 e3 ubiquitin-protein ligase el5 [setaria italica] ring-like zinc finger
Zm00001eb252160,Unknown,ubiquitin,True,False,True,2.355996357405278,xp_002454420.1 protein radialis-like 3 [sorghum bicolor] ubiquitin modification-dependent histone binding
Zm00001eb322430,Unknown,protease,True,False,True,1.820101042836913,xp_015695016.2 lon protease-like [oryza brachyantha] atp-dependent protease la (lon) substrate-binding domain
Zm00001eb211740,Unknown,none,False,False,False,2.0055852743209135,xp_021306792.1 actin-depolymerizing factor 3 [sorghum bicolor] belongs to the actin-binding proteins adf family
Zm00001eb385450,Unknown,none,False,False,False,2.048481055420191,xp_021305774.1 protein nrt1/ ptr family 4.6 isoform x2 [sorghum bicolor] pot family
Zm00001eb064930,Unknown,none,False,False,False,4.1461282108010815,xp_002466067.2 atp-dependent dna helicase 2 subunit ku80 [sorghum bicolor] atp-dependent dna helicase 2 subunit ku80
Zm00001eb006410,Unknown,none,False,False,False,2.2701140403215683,xp_040378548.1 tryptamine benzoyltransferase 1-like [oryza brachyantha] hydroxycinnamoyltransferase activity
Zm00001eb057160,Unknown,none,False,False,False,1.9297323311764496,xp_002466462.1 phd finger protein ing2 [sorghum bicolor] inhibitor of growth proteins n-terminal histone-binding
Zm00001eb005920,Unknown,oxygenase,True,False,True,3.900235613086104,"xp_002468402.1 probable lipoxygenase 6 [sorghum bicolor] plant lipoxygenase may be involved in a number of diverse aspects of plant physiology including growth and development, pest resistance, and se"
Zm00001eb124780,Unknown,kinase,True,False,True,6.626307350143475,xp_002457393.1 receptor-like protein kinase at3g21340 [sorghum bicolor] carbohydrate-binding protein of the er
Zm00001eb295120,Unknown,synthase,True,False,True,1.8619740594255063,xp_002440211.1 cdp-diacylglycerol--serine o-phosphatidyltransferase 2 [sorghum bicolor] phosphatidyl serine synthase
Zm00001eb241810,Unknown,synthase,True,False,True,2.3548519731405695,"xp_004952560.1 acetolactate synthase 1, chloroplastic [setaria italica] acetolactate synthase activity"
Zm00001eb044910,Unknown,none,False,False,False,2.1490725006497247,"xp_021307649.1 protein tic110, chloroplastic [sorghum bicolor] chloroplast envelope transporter"
Zm00001eb293130,Unknown,none,False,False,False,3.7275814784711905,xp_021302883.1 calcineurin b-like protein 4 [sorghum bicolor] calcineurin b-like protein
Zm00001eb021800,Unknown,none,False,False,False,2.653164141231232,"xp_002467594.1 transcription repressor ofp8 [sorghum bicolor] transcriptional repressor, ovate"
Zm00001eb073810,Unknown,none,False,False,False,2.74040437964149,xp_002448347.2 protein argonaute 1b isoform x2 [sorghum bicolor] belongs to the argonaute family
Zm00001eb293310,Unknown,none,False,False,False,2.6627355488071776,"xp_004961417.1 chaperone protein dnaj c76, chloroplastic [setaria italica] 4fe-4s single cluster domain"
Zm00001eb060410,Unknown,none,False,False,False,2.382455404355214,xp_002466320.1 25.3 kda vesicle transport protein [sorghum bicolor] belongs to the synaptobrevin family
Zm00001eb144360,Unknown,none,False,False,False,3.0999196988574975,xp_002458935.1 probable carboxylesterase 16 [sorghum bicolor] alpha/beta hydrolase fold
Zm00001eb114030,Unknown,kinase,True,False,True,2.9034353041982452,xp_021316477.1 serine/threonine-protein kinase-like protein at1g28390 [sorghum bicolor] protein serine/threonine kinase activity
Zm00001eb255980,Unknown,none,False,False,False,2.8306111394814533,"xp_002454606.2 uncharacterized protein loc8078924 isoform x1 [sorghum bicolor] remorin, c-terminal region"
Zm00001eb335870,Unknown,isomerase,False,True,True,2.0682081316758447,"xp_004968207.1 triosephosphate isomerase, cytosolic [setaria italica] triosephosphate isomerase"
Zm00001eb355170,Unknown,none,False,False,False,7.387917666386748,xp_002439201.1 tetraspanin-3 [sorghum bicolor] belongs to the tetraspanin (tm4sf) family
Zm00001eb052270,Unknown,none,False,False,False,2.0778879095474374,xp_002466690.2 deoxyuridine 5'-triphosphate nucleotidohydrolase [sorghum bicolor] dutpase
Zm00001eb416110,Unknown,none,False,False,False,2.0762577909849704,xp_021320679.1 vesicle-associated protein 1-3-like isoform x1 [sorghum bicolor] msp (major sperm protein) domain
Zm00001eb360250,Unknown,none,False,False,False,2.1140533884354262,xp_004969523.1 auxin-responsive protein iaa5 [setaria italica] aux iaa proteins are short-lived transcriptional factors that function as repressors of early auxin response genes at low auxin concentra
Zm00001eb016800,Unknown,none,False,False,False,1.3864165469043874,xp_002467862.1 zinc finger protein constans-like 13 [sorghum bicolor] cct motif
Zm00001eb060330,Unknown,none,False,False,False,1.7107850348014724,xp_004981481.1 replication factor c subunit 5 [setaria italica] rad17 cell cycle checkpoint protein
Zm00001eb086540,Unknown,lyase,True,False,True,5.451041171360822,"xp_021318420.1 lactoylglutathione lyase [sorghum bicolor] catalyzes the conversion of hemimercaptal, formed from methylglyoxal and glutathione, to s-lactoylglutathione"
Zm00001eb048860,Unknown,none,False,False,False,3.03060708710378,xp_002464321.1 protein detoxification 40 [sorghum bicolor] belongs to the multi antimicrobial extrusion (mate) (tc 2.a.66.1) family
Zm00001eb044970,Unknown,none,False,False,False,2.283194705250409,xp_004982769.1 ndr1/hin1-like protein 6 [setaria italica] late embryogenesis abundant protein
Zm00001eb061820,Unknown,none,False,False,False,1.8927238208995572,"xp_006651938.2 remorin 4.1-like [oryza brachyantha] remorin, c-terminal region"
Zm00001eb113900,Unknown,none,False,False,False,2.2053015643042735,xp_021316440.1 putative disease resistance protein at1g50180 [sorghum bicolor] disease resistance protein
Zm00001eb278130,Unknown,kinase,True,False,True,2.9195594793576416,xp_002437039.1 cyclin-dependent kinase f-1 [sorghum bicolor] protein kinase domain
Zm00001eb090620,Unknown,none,False,False,False,2.2895812390196606,xp_012704094.2 cytochrome p450 94b3 [setaria italica] cytochrome p450
Zm00001eb294000,Unknown,none,False,False,False,2.0012701891866422,xp_002440140.2 trna(his) guanylyltransferase 1 [sorghum bicolor] thg1 c terminal domain
Zm00001eb099240,Unknown,none,False,False,False,2.3588175467836083,xp_002462352.1 protein tify 6b [sorghum bicolor] tify
Zm00001eb187800,Unknown,kinase,True,False,True,2.2977816876713417,xp_004953528.1 serine/threonine-protein kinase/endoribonuclease ire1 isoform x1 [setaria italica] nan
Zm00001eb034990,Unknown,none,False,False,False,3.154118781316213,xp_002444772.2 abc transporter c family member 10 [sorghum bicolor] abc transporter c family member
Zm00001eb105750,Unknown,none,False,False,False,3.984082892776928,xp_002462913.1 sh3 domain-containing protein 3 [sorghum bicolor] variant sh3 domain
Zm00001eb356920,Unknown,none,False,False,False,2.1281626349460367,
Zm00001eb403000,Unknown,ubiquitin,True,False,True,2.350186336232038,xp_002465854.1 ubiquitin-conjugating enzyme e2 4 [sorghum bicolor] belongs to the ubiquitin-conjugating enzyme family
Zm00001eb370290,Unknown,none,False,False,False,1.07472545154466,xp_006644760.2 formamidase-like [oryza brachyantha] acetamidase/formamidase family
Zm00001eb126330,Unknown,none,False,False,False,2.5423300346672986,xp_002457496.1 uncharacterized protein loc8070452 [sorghum bicolor] universal stress protein family
Zm00001eb416770,Unknown,none,False,False,False,2.007903871939698,xp_021319985.1 uncharacterized protein loc110436801 isoform x1 [sorghum bicolor] nan
Zm00001eb127420,Unknown,none,False,False,False,2.8313009384028605,"xp_002457566.1 probable transcription factor at3g04930 [sorghum bicolor] protein of unknown function, duf573"
Zm00001eb324270,Unknown,none,False,False,False,2.854351666684522,xp_002460859.1 elongation factor 1-alpha [sorghum bicolor] this protein promotes the gtp-dependent binding of aminoacyl-trna to the a-site of ribosomes during protein biosynthesis
Zm00001eb164790,Unknown,none,False,False,False,2.315942755895786,xp_052136874.1 importin beta-like sad2 homolog isoform x1 [oryza glaberrima] arm repeat superfamily protein
Zm00001eb309590,Unknown,none,False,False,False,1.483412957501383,xp_002462169.1 pathogenesis-related genes transcriptional activator pti6 [sorghum bicolor] dna-binding domain in plant proteins such as apetala2 and erebps
Zm00001eb033050,Unknown,kinase,True,False,True,3.3385292973275944,xp_002443660.1 lrr receptor-like serine/threonine-protein kinase fei 1 [sorghum bicolor] belongs to the protein kinase superfamily. ser thr protein kinase family
Zm00001eb109520,Unknown,none,False,False,False,3.0542274549644044,xp_002459826.1 delta(14)-sterol reductase [sorghum bicolor] ergosterol biosynthesis erg4/erg24 family
Zm00001eb122200,Unknown,none,False,False,False,1.8618692704715207,xp_021312991.1 mar-binding filament-like protein 1 [sorghum bicolor] filament-like protein
Zm00001eb367290,Unknown,kinase,True,False,True,1.846391553585101,xp_004970615.1 leucine-rich repeat extensin-like protein 3 [setaria italica] protein kinase c conserved region 2 (calb)
Zm00001eb418570,Unknown,none,False,False,False,2.469356047250821,xp_004951431.4 ervatamin-b [setaria italica] belongs to the peptidase c1 family
Zm00001eb264550,Unknown,none,False,False,False,2.565167807096685,"xp_021321956.1 protein clt2, chloroplastic-like [sorghum bicolor] crt-like, chloroquine-resistance transporter-like"
Zm00001eb200440,Unknown,none,False,False,False,3.5257089141939946,xp_021317268.1 formin-like protein 14 [sorghum bicolor] xs domain
Zm00001eb024120,Unknown,none,False,False,False,2.302558477026654,xp_002464905.1 trithorax group protein osa [sorghum bicolor] nan
Zm00001eb109880,Unknown,kinase,True,False,True,2.6829275490183595,"xp_002463265.1 xylulose kinase [sorghum bicolor] fggy family of carbohydrate kinases, n-terminal domain"
Zm00001eb199940,Unknown,none,False,False,False,4.098814330310352,xp_021320432.1 at-hook motif nuclear-localized protein 10 [sorghum bicolor] domain of unknown function (duf296)
Zm00001eb400160,Unknown,none,False,False,False,2.6464567801316603,xp_021306468.1 gdp-mannose transporter gonst3 isoform x2 [sorghum bicolor] triose-phosphate transporter family
Zm00001eb323490,Unknown,none,False,False,False,2.505228500913015,"xp_002460824.1 probable histone h2a.2 [sorghum bicolor] core component of nucleosome. nucleosomes wrap and compact dna into chromatin, limiting dna accessibility to the cellular machineries which requ"
Zm00001eb060730,Unknown,none,False,False,False,3.766490117317838,xp_002463741.1 60s ribosomal protein l4-1 [sorghum bicolor] 60s ribosomal protein
Zm00001eb259070,Unknown,protease,True,False,True,1.9507576650897027,xp_021315590.1 otu domain-containing protein ddb_g0284757 isoform x3 [sorghum bicolor] otu-like cysteine protease
Zm00001eb217870,Unknown,none,False,False,False,3.923326174257188,
Zm00001eb425980,Unknown,none,False,False,False,1.682304387969365,xp_004976131.2 gamma-tubulin complex component 2 [setaria italica] gamma-tubulin complex is necessary for microtubule nucleation at the centrosome
Zm00001eb374580,Unknown,none,False,False,False,1.8971760421948416,xp_021305064.1 abc transporter c family member 13 [sorghum bicolor] abc transporter transmembrane region
Zm00001eb233730,Unknown,none,False,False,False,3.4568081099510115,
Zm00001eb405630,Unknown,none,False,False,False,2.168942650916777,xp_002441761.2 zinc finger ccch domain-containing protein 23 isoform x2 [sorghum bicolor] zinc finger ccch domain-containing protein
Zm00001eb430160,Unknown,none,False,False,False,5.700150619890914,xp_021318676.1 uncharacterized protein loc8063909 isoform x3 [sorghum bicolor] nan
Zm00001eb280970,Unknown,none,False,False,False,3.748817075985064,xp_021305853.1 u-box domain-containing protein 35 isoform x1 [sorghum bicolor] u-box domain-containing protein
Zm00001eb061860,Unknown,kinase,True,False,True,1.9645315002438188,xp_002466239.1 calcium-dependent protein kinase 8 [sorghum bicolor] calcium-dependent protein kinase
Zm00001eb019800,Unknown,ubiquitin|ligase,True,False,True,2.0850946858589463,xp_021304947.1 e3 ubiquitin-protein ligase bre1-like 2 isoform x1 [sorghum bicolor] e3 ubiquitin-protein ligase bre1-like
Zm00001eb386670,Unknown,ubiquitin|ligase,True,False,True,3.54469480317845,xp_021306063.1 e3 ubiquitin-protein ligase rglg2-like [sorghum bicolor] copine
Zm00001eb215680,Unknown,none,False,False,False,3.256816592667565,xp_021318180.1 csc1-like protein rxw8 [sorghum bicolor] cytosolic domain of 10tm putative phosphate transporter
Zm00001eb329550,Unknown,none,False,False,False,1.8798292276384685,"xp_002461144.2 low quality protein: uncharacterized protein loc8073127 [sorghum bicolor] uncharacterized protein family, upf0114"
Zm00001eb222310,Unknown,none,False,False,False,2.874238956905657,
Zm00001eb163800,Unknown,none,False,False,False,2.9349588111317213,xp_002442753.1 obtusifoliol 14-alpha demethylase [sorghum bicolor] belongs to the cytochrome p450 family
Zm00001eb187670,Unknown,none,False,False,False,2.378608311491472,xp_003570129.1 serine/arginine repetitive matrix protein 1 [brachypodium distachyon] nan
Zm00001eb212610,Unknown,phosphatase,True,False,True,2.5476844419306603,xp_021321104.1 lipid phosphate phosphatase delta [sorghum bicolor] acid phosphatase homologues
Zm00001eb371180,Unknown,none,False,False,False,2.4216835827902803,xp_021311380.1 uncharacterized protein loc8075555 [sorghum bicolor] nan
Zm00001eb238000,Unknown,none,False,False,False,2.1498615631079714,xp_004951275.1 hornerin [setaria italica] nan
Zm00001eb045370,Unknown,none,False,False,False,2.976264698232123,xp_002464463.2 uncharacterized protein loc8067394 [sorghum bicolor] nan
Zm00001eb312020,Unknown,synthase,True,False,True,2.776015685879615,"xp_021308880.1 alpha,alpha-trehalose-phosphate synthase [udp-forming] 6 [sorghum bicolor] glycosyltransferase family 20"
Zm00001eb206750,Unknown,none,False,False,False,2.952833078683929,xp_004951669.1 uncharacterized protein loc101784481 [setaria italica] nan
Zm00001eb025400,Unknown,none,False,False,False,2.50297585963056,xp_002467419.1 protein nrt1/ ptr family 8.3 isoform x1 [sorghum bicolor] pot family
Zm00001eb163710,Unknown,none,False,False,False,2.4384996737793427,xp_002441755.1 v-type proton atpase subunit c [sorghum bicolor] subunit of the peripheral v1 complex of vacuolar atpase. subunit c is necessary for the assembly of the catalytic sector of the enzyme a
Zm00001eb200140,Unknown,none,False,False,False,2.354079152205055,xp_022685208.1 sialyltransferase-like protein 5 isoform x5 [setaria italica] glycosyltransferase family 29 (sialyltransferase)
Zm00001eb369690,Unknown,none,False,False,False,1.8560892252708696,xp_002458621.1 rna-binding protein pno1 [sorghum bicolor] k homology rna-binding domain
Zm00001eb431330,Unknown,none,False,False,False,3.4188105289396575,xp_021319423.1 uncharacterized protein loc110436532 [sorghum bicolor] dna binding domain with preference for a/t rich regions
Zm00001eb253690,Unknown,none,False,False,False,2.9414167343446964,xp_002452602.1 adp-ribosylation factor-like protein 8c [sorghum bicolor] belongs to the small gtpase superfamily. arf family
Zm00001eb144840,Unknown,none,False,False,False,1.6177074130778542,"xp_002456776.1 probable membrane-associated 30 kda protein, chloroplastic [sorghum bicolor] pspa/im30 family"
Zm00001eb173500,Unknown,none,False,False,False,1.6807045361079327,
Zm00001eb212940,Unknown,none,False,False,False,4.0980270622678345,nan dna-binding transcription factor activity
Zm00001eb152080,Unknown,none,False,False,False,2.7188418479420946,xp_021313408.1 protein crowded nuclei 4-like isoform x2 [sorghum bicolor] nuclear matrix constituent protein 1-like
Zm00001eb428570,Unknown,protease,True,False,True,2.8507596118688783,xp_004976550.1 subtilisin-like protease sbt1.3 [setaria italica] peptidase inhibitor i9
Zm00001eb040100,Unknown,none,False,False,False,1.7076390765853546,xp_002445738.1 thaumatin-like protein 1 [sorghum bicolor] thaumatin family
Zm00001eb357340,Unknown,none,False,False,False,2.3397966562317483,xp_003568596.1 histone h2b.1 [brachypodium distachyon] histone h2b
Zm00001eb244930,Unknown,none,False,False,False,4.753694942534736,xp_004952871.1 sucrose transport protein sut5 [setaria italica] mfs/sugar transport protein
Zm00001eb282960,Unknown,none,False,False,False,1.343075589730851,xp_004969597.1 60s ribosomal protein l13-2 [setaria italica] belongs to the eukaryotic ribosomal protein el13 family
Zm00001eb192630,Unknown,none,False,False,False,2.0988799051206235,xp_002452962.1 t-complex protein 1 subunit alpha [sorghum bicolor] assists the folding of proteins upon atp hydrolysis
Zm00001eb378280,Unknown,none,False,False,False,2.2972309314081407,xp_002437755.2 histone h1 [sorghum bicolor] domain in histone families 1 and 5
Zm00001eb335640,Unknown,none,False,False,False,2.086773530985622,xp_004968156.1 protein suppressor of k(+) transport growth defect 1 [setaria italica] microtubule interacting and trafficking molecule domain
Zm00001eb390560,Unknown,none,False,False,False,2.6247022196235013,xp_022678549.1 low quality protein: nac domain-containing protein 71-like [setaria italica] no apical meristem (nam) protein
Zm00001eb209380,Unknown,none,False,False,False,1.8078821906883915,xp_002451390.1 signal peptide peptidase 1 [sorghum bicolor] signal peptide peptidase
Zm00001eb002200,Unknown,none,False,False,False,1.831745903607489,
Zm00001eb357600,Unknown,none,False,False,False,2.6331342190462195,xp_002455881.1 gdsl esterase/lipase at5g37690 isoform x1 [sorghum bicolor] gdsl-like lipase/acylhydrolase
Zm00001eb056030,Unknown,synthase,True,False,True,2.1339360185778684,xp_002463941.1 prostamide/prostaglandin f synthase [sorghum bicolor] ahpc/tsa antioxidant enzyme
Zm00001eb288150,Unknown,none,False,False,False,3.3074906339787136,xp_004962080.1 beta-hexosaminidase 3 [setaria italica] beta-acetyl hexosaminidase like
Zm00001eb113950,Unknown,none,False,False,False,2.4276087436468217,xp_021317578.1 growth-regulating factor 8-like isoform x1 [sorghum bicolor] qlq
Zm00001eb033190,Unknown,none,False,False,False,3.307093446829383,xp_002442626.1 protein yippee-like at3g55890 [sorghum bicolor] belongs to the yippee family
Zm00001eb415700,Unknown,none,False,False,False,1.910872253891431,xp_002445096.1 nucleolar gtp-binding protein 1 [sorghum bicolor] nucleolar gtp-binding protein 1 (nog1)
Zm00001eb061940,Unknown,none,False,False,False,2.011460116416276,xp_002466235.1 tlc domain-containing protein at5g14285 [sorghum bicolor] tlc domain
Zm00001eb401810,Unknown,none,False,False,False,2.298832895090343,xp_004985494.1 uncharacterized protein loc101782692 [setaria italica] protein of unknown function (duf1677)
Zm00001eb044960,Unknown,none,False,False,False,1.4648802799572245,xp_002467027.1 uncharacterized protein loc8065827 [sorghum bicolor] peptidase of plants and bacteria
Zm00001eb071360,Unknown,kinase,True,False,True,2.2096785542951864,xp_002448493.1 galacturonokinase [sorghum bicolor] galactokinase galactose-binding signature
Zm00001eb174710,Unknown,none,False,False,False,1.9109180498632172,xp_021320522.1 oxysterol-binding protein-related protein 4c isoform x2 [sorghum bicolor] belongs to the osbp family
Zm00001eb349530,Unknown,none,False,False,False,6.414710185889344,xp_002439791.1 uncharacterized protein loc8085128 [sorghum bicolor] nan
Zm00001eb408750,Unknown,none,False,False,False,2.862384599000813,xp_002443182.1 uncharacterized protein loc8064065 [sorghum bicolor] nan
Zm00001eb392580,Unknown,kinase,True,False,True,1.269886683524992,xp_002465184.1 serine/threonine-protein kinase sapk1 [sorghum bicolor] belongs to the protein kinase superfamily
Zm00001eb274240,Unknown,oxidase,True,False,True,2.18760956779572,xp_021306236.1 molybdenum cofactor sulfurase isoform x1 [sorghum bicolor] sulfurates the molybdenum cofactor. sulfation of molybdenum is essential for xanthine dehydrogenase (xdh) and aldehyde oxidase
Zm00001eb337140,Unknown,none,False,False,False,2.5272997434692557,xp_002457231.1 dexh-box atp-dependent rna helicase dexh10 [sorghum bicolor] rrna-processing arch domain
Zm00001eb113870,Unknown,none,False,False,False,2.662415610472837,xp_002450931.1 maf-like protein ddb_g0281937 isoform x4 [sorghum bicolor] maf-like protein
Zm00001eb335790,Unknown,none,False,False,False,5.730815164538821,"xp_002455213.2 uncharacterized protein at2g39795, mitochondrial, partial [sorghum bicolor] mitochondrial glycoprotein"
Zm00001eb107400,Unknown,kinase,True,False,True,1.7135357031632072,xp_002460895.1 probable serine/threonine-protein kinase wnk1 [sorghum bicolor] protein kinase domain
Zm00001eb186820,Unknown,oxidase,True,False,True,3.173569977080558,xp_004953380.1 probable phospholipid hydroperoxide glutathione peroxidase [setaria italica] belongs to the glutathione peroxidase family
Zm00001eb384580,Unknown,kinase,True,False,True,2.0187491728805615,xp_002437153.1 receptor-like protein kinase 5 [sorghum bicolor] belongs to the protein kinase superfamily. ser thr protein kinase family
Zm00001eb378830,Unknown,none,False,False,False,1.5108370808028817,xp_002437719.2 endoplasmic reticulum metallopeptidase 1 [sorghum bicolor] endoplasmic reticulum metallopeptidase
Zm00001eb211620,Unknown,none,False,False,False,2.0878067972527448,xp_016468695.1 uncharacterized protein [nicotiana tabacum] nucleotide exchange factor fes1
Zm00001eb247540,Unknown,kinase,True,False,True,2.689918027031855,xp_002454196.2 wall-associated receptor kinase 5 [sorghum bicolor] calcium-binding egf-like domain
Zm00001eb266620,Unknown,none,False,False,False,2.9601877835961656,xp_002439153.2 act domain-containing protein acr9 [sorghum bicolor] act domain-containing protein
Zm00001eb038640,Unknown,none,False,False,False,1.6017144404374195,xp_002444541.1 histone-lysine n-methyltransferase family member suvh9 [sorghum bicolor] pre-set motif
Zm00001eb177830,Unknown,kinase,True,False,True,2.4362561512401566,xp_004962492.1 wall-associated receptor kinase-like 20 [setaria italica] protein kinase domain
Zm00001eb302270,Unknown,none,False,False,False,2.552939442944594,xp_002461576.1 f-box protein at2g26160 [sorghum bicolor] nan
Zm00001eb202020,Unknown,kinase,True,False,True,3.776223951223463,xp_021316639.1 probable receptor-like protein kinase at2g42960 [sorghum bicolor] belongs to the protein kinase superfamily
