chr,pos,gene_id,dist_to_tss,n_variant,n_reference,mean_ase_variant,mean_ase_reference,cohens_d,abs_ase_variant,abs_ase_reference,mw_p,t_p,condition,fdr_mw
chr1,4370626,Zm00001eb001500,63,9,9,-2.2862723352497594,-2.196630161111481,-0.07548684399179464,2.2862723352497594,2.4409714219005734,0.5962416305866567,0.8753745411346355,DS,0.8165207149440092
chr1,4379298,Zm00001eb001490,467,14,3,0.7135444331795792,0.5423183003749458,0.36122618903112913,0.740092014961741,0.5423183003749458,0.6764705882352942,0.48862991537001593,DS,0.870392730045755
chr1,4453221,Zm00001eb001510,694,14,5,-0.24156016352713564,0.2996134015898023,-0.4572493499080759,0.928109829714551,0.9580051462568804,0.499828001375989,0.4136315715192992,DS,0.7479134981789705
chr1,4453371,Zm00001eb001510,844,13,5,-0.2817762639087281,0.4290375183715076,-0.5929569302187738,0.9778683441977036,0.941080686048602,0.3359010270774977,0.28082225157087864,DS,0.6120950495219238
chr1,4488794,Zm00001eb001520,841,3,6,1.9707263079897936,0.335097690202305,2.5145549106398946,1.9707263079897936,0.5534605525729044,0.023809523809523808,0.06462715058777993,DS,0.14360185539810205
chr1,4491495,Zm00001eb001530,164,9,9,0.4776023500857398,3.021584621691229,-0.8226173415687323,0.9610398934730511,3.2406151350265784,0.09339767452879258,0.10507162213241956,DS,0.3057725621185605
chr1,4690245,Zm00001eb001570,282,6,5,-0.01616758640772632,-0.2261027040972398,0.2200984524232118,0.13926347148606816,0.8473533476897291,0.17748917748917747,0.7580358069450506,DS,0.43322765239582595
chr1,4691048,Zm00001eb001570,1085,4,6,-0.10549833351283842,-0.16618499511717297,0.0598582988145797,0.1429609449251637,0.7283617147053011,0.11428571428571428,0.9127697969661083,DS,0.33647562267600073
chr1,4795895,Zm00001eb001600,225,5,13,-0.5932866356087303,0.23303834879203159,-2.410804929385714,0.5932866356087303,0.3598912553434867,0.0009337068160597573,5.242992434920075e-06,DS,0.03253831653143185
chr1,4797375,Zm00001eb001600,1255,8,10,0.20883403821589075,-0.16076069494743667,0.76462120472413,0.2519508372170821,0.5629412799772322,0.10110151286621874,0.10306685142512238,DS,0.31948606948606945
chr1,4797559,Zm00001eb001600,1439,9,6,0.2678051947106767,-0.32482429188580175,1.2910298348157891,0.3061312382672912,0.6639867674620822,0.03596403596403597,0.08364881771158207,DS,0.17453591470849383
chr1,4866329,Zm00001eb001650,1711,3,15,-0.1453396832156128,-0.1131951109693427,-0.12060993694452767,0.2496438306438055,0.19941730782552572,0.911764705882353,0.889530142100952,DS,0.9914339419978518
chr1,4869679,Zm00001eb001650,1639,4,15,0.07684156884792151,-0.186073186826833,1.0998391267373089,0.21841743869549057,0.21442047782374463,0.062435500515995876,0.13725870230890888,DS,0.24124648453194056
chr1,5058627,Zm00001eb001700,1525,9,9,-0.6221512911696304,-0.16439725168280098,-0.9647542776493852,0.6221512911696304,0.5113584244832365,0.03406919514414393,0.06774449173930383,DS,0.17257918290805158
chr1,5060740,Zm00001eb001700,588,12,6,-0.5610943719421392,-0.05763407039436858,-1.0716932855034442,0.5994890747610511,0.501286423957198,0.03199741435035553,0.14221176746134587,DS,0.16628635737978656
chr1,5075836,Zm00001eb001720,663,10,9,0.40087587754726667,-0.45656530775095117,1.2350023813948199,0.5446321133037876,0.7364799952423009,0.037336415920662856,0.01726497072517435,DS,0.17820613228327695
chr1,5156115,Zm00001eb001770,36,9,10,-0.09580545844521066,-0.25363519474653096,0.6410377060295515,0.14395780946362743,0.33951798375435044,0.23644471557230384,0.17183519541510123,DS,0.5054689215703132
chr1,5156527,Zm00001eb001770,448,7,12,-0.11995211336268218,-0.21324468999445248,0.36509122551484213,0.18186227895778947,0.2848136808343021,0.38445661665475905,0.42646155914462985,DS,0.6503864973789787
chr1,5365298,Zm00001eb001810,56,5,4,-0.8951873941786701,-0.7004218476255759,-0.9628988503474492,0.8951873941786701,0.7004218476255759,0.2857142857142857,0.23753022698374326,DS,0.5585995696076809
chr1,5377866,Zm00001eb001820,1670,4,14,-1.5812487274445242,-1.026134388330144,-0.42027410123293035,1.5812487274445242,1.3834773116698555,0.6450980392156862,0.45418321157961355,DS,0.8507679528839759
chr1,5382585,Zm00001eb001830,1995,14,3,0.04020040268856958,-0.943710612360364,1.2571517928966218,0.6366876789505644,0.943710612360364,0.047058823529411764,0.006969320659729536,DS,0.2053448275862069
chr1,5384450,Zm00001eb001830,130,14,5,-0.09835579715355461,-0.13175690786429392,0.03886821100071735,0.5755589736449543,1.0006958269681427,0.6867905056759546,0.9543148000608548,DS,0.8763753304607709
chr1,5385350,Zm00001eb001830,770,14,4,-0.046493410361886985,-0.06992580208818541,0.02763329760065388,0.5937549176738238,0.9108952930961174,0.6450980392156862,0.9717213868909159,DS,0.8507679528839759
chr1,5389465,Zm00001eb001840,235,3,12,-0.030150173669841268,-0.07957887391136359,0.32072554113877205,0.10283924688914331,0.14721042982107674,0.6329670329670329,0.6558254521023447,DS,0.8406636800375225
chr1,5424685,Zm00001eb001860,911,7,12,0.006460964563989686,-0.05403066241899666,0.19379613847173488,0.168181978782787,0.22755061252030231,0.9018020163530999,0.6502944042764013,DS,0.9851949169470953
chr1,5424774,Zm00001eb001860,1000,4,11,0.15281257542842963,-0.15632030593386162,1.1441300849679579,0.15281257542842963,0.23432797249919918,0.03956043956043956,0.022710702880222585,DS,0.18404876373626372
chr1,5444240,Zm00001eb001880,400,8,10,-0.43322107461411885,-0.07425147421829117,-0.9333984480067354,0.4951134605221322,0.30055043731037673,0.0675990675990676,0.06954511165539112,DS,0.2526563364692861
chr1,5444913,Zm00001eb001880,273,9,10,-0.49767475410972445,0.042252584477602766,-1.7078535889032047,0.5313939534173623,0.2335602873408935,0.0028804846690270907,0.0019204003344448837,DS,0.050897435897435894
chr1,5542927,Zm00001eb001920,1182,5,4,-0.8719853119259163,-0.6638011555858169,-0.1485622801585167,1.4179840386376155,0.9898395038756637,0.9047619047619049,0.8250007086003884,DS,0.9851949169470953
chr1,5543058,Zm00001eb001920,1051,4,5,-1.186737420684707,-0.4536362998468041,-0.5453833556932366,1.6757242675197075,0.8692762277223803,0.5555555555555556,0.4709976462187657,DS,0.7864867384514987
chr1,5616879,Zm00001eb001950,431,3,14,-0.5733848003695651,-0.3771289849596581,-0.3235799566517299,0.5733848003695651,0.5781227927557717,0.5088235294117647,0.33045289502309866,DS,0.7530811403508771
chr1,5658341,Zm00001eb001980,927,12,6,-0.09458381808085037,-0.27735560111664515,0.5219548861421294,0.2987485006734875,0.28899318231758236,0.3845076492135316,0.272014213381153,DS,0.6503864973789787
chr1,5768187,Zm00001eb002010,1809,3,10,-0.14583831775912057,0.23348991261655447,-0.5016213337327933,0.8182515462567723,0.5126305006177089,0.9370629370629371,0.6252135093968811,DS,1.0
chr1,5768744,Zm00001eb002010,1252,7,11,0.12563138287601475,0.2405794800566829,-0.16520413346795368,0.5388127531685403,0.5938868864763674,0.7914152840623428,0.7436250505096885,DS,0.9353125776497548
chr1,5769995,Zm00001eb002010,1,8,10,0.08978337587113235,0.28075269537865566,-0.2763518299764524,0.483398099120977,0.6437260230452009,0.40824534942182,0.5659698106334737,DS,0.6740392717722897
chr1,5896996,Zm00001eb002060,34,5,8,1.100197996608259,0.5107918706436562,1.5068081828517785,1.100197996608259,0.5107918706436562,0.04506604506604507,0.0486724993225524,DS,0.19926888282424426
chr1,6113861,Zm00001eb002100,1061,5,9,-2.623594178172133,-2.141648822068017,-0.5882179062017342,2.623594178172133,2.141648822068017,0.23976023976023977,0.27527097140598344,DS,0.5083700465415829
chr1,6116087,Zm00001eb002100,1165,7,4,-2.413987007579027,-2.379420831687941,-0.036059638151087904,2.413987007579027,2.379420831687941,0.9272727272727272,0.9634477508459802,DS,1.0
chr1,6204642,Zm00001eb002170,25,10,8,-0.23930272664756966,-0.22049756701407694,-0.046097889374589675,0.36256274929552,0.23269051718345662,0.8967503085150144,0.9179904910858041,DS,0.9851949169470953
chr1,6205246,Zm00001eb002170,579,5,13,-0.40037901130002956,-0.1657779035452434,-0.5976417683620813,0.40037901130002956,0.2680966595325158,0.28874883286647995,0.3579192876856679,DS,0.5620899547204711
chr1,6222335,Zm00001eb002180,1265,5,12,-0.20062600838515748,0.047595469455225914,-0.43673145636276745,0.7006344601148543,0.22942744621011904,0.8787976729153197,0.6047471244928824,DS,0.9765115242586291
chr1,6222642,Zm00001eb002180,958,9,8,-0.0757914303261292,0.03126730805901077,-0.18516390202848557,0.4919387184465082,0.22860664863464075,0.9625668449197862,0.6978835633181575,DS,1.0
chr1,6246228,Zm00001eb002200,1674,14,5,0.6890450700054266,0.4248875906493296,0.2951646453754139,0.9241982764845256,0.5403946032911675,0.6867905056759546,0.46905293643608637,DS,0.8763753304607709
chr1,6246596,Zm00001eb002200,1306,7,12,1.2800327185588962,0.23423665861752896,1.434307160152989,1.2800327185588962,0.5567099881105768,0.009764229578471065,0.012589146718778338,DS,0.08849754792688364
chr1,6359937,Zm00001eb002270,260,3,16,0.1632509876304604,0.400441392185114,-0.6839306114534893,0.1632509876304604,0.4522523538681118,0.2105263157894737,0.10258382387997989,DS,0.4747745952093422
chr1,6723723,Zm00001eb002380,852,13,6,0.21210094269361962,0.228083827618389,-0.02622351126185275,0.5486275882103586,0.49010712778433624,0.9660916998378299,0.9555596419778799,DS,1.0
chr1,6726396,Zm00001eb002380,1821,4,15,0.38153752610645475,0.17331100775343802,0.34537806267250526,0.7745724763553755,0.46496743386794503,0.6646026831785345,0.6860059138980817,DS,0.8595471431693255
chr1,6793661,Zm00001eb002430,64,7,10,0.1463713096281508,0.14543748639498624,0.005467876584807105,0.1463713096281508,0.19572029146864503,0.8867749897161661,0.9899905445079937,DS,0.9790355644682488
chr1,6981328,Zm00001eb002460,59,3,15,0.0029104890971916233,0.00816424296571621,-0.032508137697412044,0.011780312056806729,0.10438662122696814,1.0,0.909904452471761,DS,1.0
chr1,7016394,Zm00001eb002470,617,3,14,-1.1546272017228674,-0.3724825049297122,-1.0370210143728216,1.1546272017228674,0.660263727361154,0.15588235294117647,0.1932212930001295,DS,0.40185594393107454
chr1,7016747,Zm00001eb002470,264,8,10,-0.7233133029770814,-0.33526824088991347,-0.5068784099809115,0.8169121816724558,0.6632828493376326,0.2742812742812743,0.2966563718128098,DS,0.548860739313398
chr1,7016898,Zm00001eb002470,113,3,15,-0.4082605478852345,-0.5276271459373388,0.15090594434671364,0.6627241634934368,0.7453302304183775,0.7377450980392157,0.8432929148141939,DS,0.9027089502628876
chr1,7017076,Zm00001eb002470,65,11,6,-0.5312020716283355,-0.47256898104548056,-0.07170019899980846,0.8280699141024793,0.5998007888495818,0.732546864899806,0.8795632494260889,DS,0.9012572292179349
chr1,7017185,Zm00001eb002470,174,11,7,-0.4491686282463078,-0.5997619888580571,0.1909699857859799,0.7460364707204515,0.7088178241187153,0.9298014077425841,0.6850867893832429,DS,1.0
chr1,7032196,Zm00001eb002490,1006,7,12,0.11043121553333525,0.019155128264111178,0.3729404374606305,0.2575669756942769,0.12660432430814084,0.8369453044375644,0.5088884979736342,DS,0.9575026116693249
chr1,7099998,Zm00001eb002510,82,4,12,-0.7848194545378309,-0.12362521498503491,-1.6600247334757217,0.7848194545378309,0.3284796830846142,0.013186813186813189,0.0003143655097842159,DS,0.10565627486877982
chr1,7100096,Zm00001eb002510,180,3,13,-0.4266114222281861,-0.2571497024067065,-0.3407499605110642,0.4352483229441883,0.4442530035641638,0.6107142857142858,0.6976572922070949,DS,0.8256080752391763
chr1,7101129,Zm00001eb002510,1213,7,9,-0.5873959290130333,-0.0567787660978344,-1.2752137028907866,0.59109745789132,0.32703908999193937,0.022902097902097907,0.024297608635371195,DS,0.13958421921245526
chr1,7136805,Zm00001eb002530,281,6,10,-0.012189657553425428,0.15578403529197143,-0.8272162555112481,0.17658502735193235,0.19516396013222687,0.14710289710289712,0.18875577443020058,DS,0.3901483308412834
chr1,7239140,Zm00001eb002560,1264,9,7,0.32578701220448475,-0.008250429871966053,1.2996691938251685,0.382486908189968,0.09925417642599658,0.07115384615384615,0.016369300598965155,DS,0.2608950742327074
chr1,7240015,Zm00001eb002560,389,8,5,0.40480651812907475,-0.021794502472264634,1.9297715557556006,0.4189784582668606,0.10603684212442574,0.006216006216006216,0.0023625951800833093,DS,0.07058180035357933
chr1,7300852,Zm00001eb002590,137,14,5,-6.668139288250058,-6.191716942009357,-0.19077987221742962,6.744947400527599,6.191716942009357,0.8230134158926727,0.7646159264458303,DS,0.9523102404477698
chr1,7335724,Zm00001eb002610,1790,8,5,0.08095956993134804,0.4858125954317004,-1.347995473143731,0.25938868003811133,0.4858125954317004,0.04506604506604507,0.03274972988807328,DS,0.19926888282424426
chr1,7338444,Zm00001eb002610,930,9,8,0.15515769904533905,0.16532005529128874,-0.025027790106086672,0.39909933758282495,0.2972181033863195,0.8883587001234061,0.9585997171026546,DS,0.979395513280621
chr1,7343292,Zm00001eb002620,861,6,5,1.603250853649244,-0.0034546996810255635,0.7410779575270154,1.995151768063619,1.2411966864392363,0.32900432900432897,0.2330812320517394,DS,0.6045880059312624
chr1,7402216,Zm00001eb002640,200,11,8,-0.08826117068400878,-0.7045832686879774,0.74138040920709,0.6698169967019576,0.7045832686879774,0.02034876028684078,0.08965606174309715,DS,0.12955710955710956
chr1,7433847,Zm00001eb002660,1035,8,10,-0.22576018016768776,-0.40773999658793986,0.27420993917638836,0.6400963763924825,0.5230583089928525,0.40824534942182,0.5972109250257225,DS,0.6740392717722897
chr1,7505530,Zm00001eb002690,1454,6,9,0.3820011683976013,0.6361913823899304,-0.8925238458590923,0.3844431083787319,0.6361913823899304,0.03596403596403597,0.10227741180120238,DS,0.17453591470849383
chr1,7508432,Zm00001eb002690,1448,7,8,0.6991422269396975,0.39046673291463746,1.153246055487599,0.6991422269396975,0.39229818790048543,0.028904428904428903,0.04169446984149443,DS,0.15864135864135864
chr1,7653275,Zm00001eb002740,100,5,12,-0.5062378530539756,-0.21528967064808177,-0.8172064083198112,0.5062378530539756,0.3109044272958478,0.19457013574660637,0.17885318551591375,DS,0.4547456468269121
chr1,7981530,Zm00001eb002840,1779,5,12,-5.972216750311786,-5.677922598535525,-0.1868645614718138,5.972216750311786,5.677922598535525,0.9592760180995473,0.6315274159219892,DS,1.0
chr1,7983928,Zm00001eb002840,619,12,5,-5.371140907713644,-6.7084928082843005,0.9273129720138963,5.371140907713644,6.7084928082843005,0.04848093083387201,0.02704100658851306,DS,0.2062269280930171
chr1,8487321,Zm00001eb003130,692,6,6,0.015785613047205656,0.016368493940253033,-0.002246966677297076,0.21744733372892963,0.19889265186752988,0.9372294372294373,0.9969717220885186,DS,1.0
chr1,8534233,Zm00001eb003170,899,3,16,-1.498792240455301,0.2035635696252804,-0.8455394352286116,1.498792240455301,1.4917718422780681,0.04747162022703818,0.00747744618848238,DS,0.2062269280930171
chr1,8605663,Zm00001eb003190,1942,6,13,0.8306737911137877,0.5761902685889686,1.0318501541983343,0.8306737911137877,0.5761902685889686,0.08742444346159517,0.0368651171294342,DS,0.29357678442290025
chr1,8607186,Zm00001eb003190,419,6,13,0.7580291288640931,0.609718574242674,0.5560012017785015,0.7580291288640931,0.609718574242674,0.17912428129146396,0.2529395735602456,DS,0.4347781189886454
chr1,8607700,Zm00001eb003190,95,5,14,0.6988147010945147,0.6414601952047675,0.20838729753674765,0.6988147010945147,0.6414601952047675,0.391296869625043,0.5771541415934806,DS,0.6566043195175075
chr1,8608749,Zm00001eb003190,1144,8,9,0.5833290340498176,0.6992362591064107,-0.40788779318854607,0.5833290340498176,0.6992362591064107,0.2765939942410531,0.4356340518618719,DS,0.5522572178477689
chr1,8609634,Zm00001eb003200,1965,6,13,-0.46105073682766956,-0.2985975166063066,-0.3503374410098133,0.5356617220595572,0.45995340086848713,0.6388028895768834,0.47083003565242015,DS,0.8441939132893908
chr1,8609964,Zm00001eb003200,1635,4,11,-0.2371833517198633,-0.2550378789605612,0.03689267299649274,0.47843358524865476,0.39870074011369816,1.0,0.9587533385767598,DS,1.0
chr1,8610812,Zm00001eb003200,787,4,14,-0.1873849508786517,-0.43731180635921857,0.5569477577411882,0.44127024220421923,0.5146036156525097,0.5738562091503268,0.4725325788666661,DS,0.7977251401762215
chr1,8610911,Zm00001eb003200,688,16,3,-0.3661732338009407,-0.26310013201098426,-0.21984425470752636,0.5179362344764883,0.30212826400795445,0.6336429308565531,0.7396380418098749,DS,0.8406636800375225
chr1,8611415,Zm00001eb003200,184,6,13,-0.1709273110639249,-0.4325006361895734,0.5778981927861887,0.34018417194763656,0.5501738086124505,0.3676102019755271,0.2768751438108206,DS,0.6400657736424161
chr1,8635943,Zm00001eb003230,766,8,7,4.8920894013734255,3.4995436815310397,0.9135960390542018,4.8920894013734255,3.4995436815310397,0.151981351981352,0.09558482439170879,DS,0.39577703325613295
chr1,9043143,Zm00001eb003400,552,6,6,0.0008550515514527309,0.47029100239387106,-0.5272033566917264,0.7598539773916766,0.8250011148671096,0.30952380952380953,0.3829049503104006,DS,0.5826013006816524
chr1,9048192,Zm00001eb003420,403,7,7,-0.2127987245628375,-0.5166913113089017,0.545613241866703,0.3991063521570356,0.5166913113089017,1.0,0.33197238445863314,DS,1.0
chr1,9053546,Zm00001eb003440,1595,5,10,0.011853265223835513,0.8243752240231137,-0.3343816592926041,0.10994584426050835,1.1786948922422171,0.9530469530469531,0.40250288510176935,DS,1.0
chr1,9164366,Zm00001eb003460,68,14,3,1.4490862407435068,0.9368476102175697,0.6161984695343717,1.4490862407435068,0.9645936696853958,0.4323529411764706,0.41524079069047093,DS,0.6923870916712805
chr1,9289544,Zm00001eb003490,56,4,13,-0.10545869145800199,0.12557177153743865,-0.4661705097871322,0.323927985808654,0.35403493041210354,0.47731092436974787,0.390777175778443,DS,0.731409542550086
chr1,9289806,Zm00001eb003490,318,8,9,0.028871588694179766,0.10884728384458403,-0.158471836091011,0.36632834638256173,0.3297265852812743,0.8883587001234061,0.7447597698001912,DS,0.979395513280621
chr1,9289928,Zm00001eb003490,440,3,14,-0.15380238146781824,0.1194289577541535,-0.5529143825803317,0.40448050572413385,0.33462318010139713,0.5088235294117647,0.4272277418190573,DS,0.7530811403508771
chr1,9422559,Zm00001eb003540,1122,7,12,0.9306317751943988,0.7973597928080434,0.10879211860210752,1.068526425212872,1.1821744038447664,0.7732396602365642,0.8141067518721558,DS,0.9256697098281258
chr1,9423534,Zm00001eb003540,147,5,14,1.584100868335955,0.5830168284555383,0.8820577146424203,1.584100868335955,0.9818052486391089,0.10681114551083593,0.054854548099210844,DS,0.3270727863215207
chr1,9483259,Zm00001eb003550,288,11,5,-1.2300969888678563,-1.0365694814075745,-0.5366364873966405,1.2300969888678563,1.0365694814075745,0.3195970695970696,0.2755573361834011,DS,0.5933322820586712
chr1,9484175,Zm00001eb003550,628,12,4,-1.2417420797829306,-0.9532523317972812,-0.8279270485577617,1.2417420797829306,0.9532523317972812,0.17032967032967034,0.09840396834021031,DS,0.4236688986688987
chr1,9484296,Zm00001eb003550,749,11,5,-1.2300969888678563,-1.0365694814075745,-0.5366364873966405,1.2300969888678563,1.0365694814075745,0.3195970695970696,0.2755573361834011,DS,0.5933322820586712
chr1,10087578,Zm00001eb003730,1095,4,4,-0.22315440931967648,-0.2058273101141121,-0.035450027303932576,0.4777416655700051,0.24875532272407438,1.0,0.9619683590037255,DS,1.0
chr1,10088820,Zm00001eb003730,147,11,8,1.118696455354601,3.1125180553811047,-0.57699276812185,1.50811636683419,3.1586482156979425,0.05062051811277818,0.2589263180497636,DS,0.2129911949770199
chr1,10195369,Zm00001eb003760,1863,4,14,-0.8487420249549755,-0.38580475002430015,-1.4997135130618477,0.8487420249549755,0.440219723504257,0.00457516339869281,0.0009632771758748929,DS,0.06226647623277564
chr1,10197361,Zm00001eb003760,129,5,13,-0.8733105114497427,-0.3407447725316454,-1.9718654771411206,0.8733105114497427,0.3993455132023682,0.00023342670401493932,8.05190026867947e-05,DS,0.023288099800555316
chr1,10286377,Zm00001eb003780,1610,14,3,-0.5297871078382553,-0.5411253355864056,0.0497412769360313,0.5297871078382553,0.5411253355864056,0.9529411764705883,0.9383897382316686,DS,1.0
chr1,10427527,Zm00001eb003810,103,5,10,0.5479795312940513,-0.03529883775120439,0.7155044999367164,0.9431552972817354,0.15021742933141602,0.8591408591408591,0.4154979697839481,DS,0.9687132275856756
chr1,10427707,Zm00001eb003810,77,5,10,0.5479795312940513,-0.03529883775120439,0.7155044999367164,0.9431552972817354,0.15021742933141602,0.8591408591408591,0.4154979697839481,DS,0.9687132275856756
chr1,10556660,Zm00001eb003830,1435,4,15,0.11564633721278787,0.13942650359161948,-0.047237935773615895,0.2835175413170031,0.35553931723567317,0.8095975232198143,0.9153496843263799,DS,0.9436914825924917
chr1,10556888,Zm00001eb003830,1207,4,15,0.11564633721278787,0.13942650359161948,-0.047237935773615895,0.2835175413170031,0.35553931723567317,0.8095975232198143,0.9153496843263799,DS,0.9436914825924917
chr1,10675719,Zm00001eb003860,1194,14,4,-0.1441911934371441,-0.7536370771422888,1.101883507423423,0.4003239188883125,0.7536370771422888,0.06255692138610491,0.018729358911123116,DS,0.24166952629354438
chr1,10675893,Zm00001eb003860,1368,8,10,0.18699341755013088,-0.6529172357090219,1.9678254531196222,0.26123885198941377,0.6529172357090219,0.0015734279035966765,0.0005322045167464136,DS,0.040479281784144734
chr1,10990176,Zm00001eb003960,1467,4,9,-0.2816884168679565,-1.2819390849401762,0.509342349097347,0.74045733677197,1.7472950377180174,0.7104895104895105,0.27640407626898117,DS,0.8909530435549735
chr1,11046840,Zm00001eb003970,89,4,11,-0.3445580003088538,-0.41529593530113296,0.25182481111521277,0.3668694960191676,0.43130227120761205,0.7531135531135531,0.733434300265106,DS,0.9142152598826443
chr1,11046967,Zm00001eb003970,38,8,7,-0.4359153508915561,-0.3513092117736328,-0.30297942365606156,0.4359153508915561,0.3892114514611363,0.46340326340326343,0.6010001615385634,DS,0.717922249148816
chr1,11064208,Zm00001eb004000,1599,6,9,0.11317781418567997,-0.030772910994857423,0.2570573346906767,0.41273408511483717,0.48328655984097224,0.5286713286713286,0.6291808980336321,DS,0.7696295938746326
chr1,11198932,Zm00001eb004060,1144,4,8,-1.2622072779214595,-1.0349162862672727,-0.2743654297858475,1.2622072779214595,1.133389267680041,0.9333333333333333,0.5758019196724113,DS,1.0
chr1,11491146,Zm00001eb004170,77,4,10,0.11891085866892483,0.10119781346119312,0.09606206547198674,0.11891085866892483,0.17656252087939422,0.945054945054945,0.8275956628315085,DS,1.0
chr1,11491349,Zm00001eb004170,280,3,11,0.10145423725615806,0.10756898704719603,-0.03312894553779265,0.10145423725615806,0.17608235742737888,1.0,0.9440658386054556,DS,1.0
chr1,11562678,Zm00001eb004180,121,15,4,1.8110421560972116,1.5471499366583181,0.26661457789367066,1.873776676136996,1.5471499366583181,0.5304437564499483,0.6186066481812341,DS,0.7699953209665976
chr1,12042227,Zm00001eb004310,154,4,15,-0.006360432383911152,-0.13347246774159732,0.40319049435235593,0.36158659453589725,0.22579297928856032,0.46904024767801855,0.675395622251477,DS,0.7224540049248264
chr1,12066271,Zm00001eb004320,207,11,7,-0.05531997417023435,-0.46459960380555504,0.49422711930414776,0.605060501711074,0.5761015554989347,0.18888152921336798,0.27437033359700136,DS,0.44787517320823383
chr1,12066574,Zm00001eb004320,96,11,7,-0.5214858241223671,0.26794673183351075,-1.051223830249987,0.6505314538450665,0.5046472021455176,0.08513193112535605,0.03967841653693781,DS,0.28813872748339986
chr1,12067905,Zm00001eb004320,1427,6,12,-0.5878123026705971,-0.027820260540656658,-0.6934273347557645,0.8046573525734037,0.48836935765616113,0.5424613726475142,0.27031185474069475,DS,0.7758151735533106
chr1,12068020,Zm00001eb004320,1542,8,9,-0.4330944838153036,0.010894175019727738,-0.523937619898448,0.675601804379413,0.5321725916791631,0.6648126209477461,0.3061607802029497,DS,0.8597088290431765
chr1,12068244,Zm00001eb004320,1766,10,7,-0.3815727019618093,0.06414553203903062,-0.5255676018882419,0.7034748070844128,0.4513742413290919,0.3535768699024354,0.2861044787838305,DS,0.6314607819453656
chr1,12076712,Zm00001eb004340,1696,4,14,-0.30614846912660104,-0.10343317502184571,-1.3147647674077338,0.30614846912660104,0.14916864660423618,0.06143790849673203,0.06861410970516876,DS,0.23886254576999932
chr1,12228445,Zm00001eb004380,406,5,13,-6.169768499281302,-8.083601405683153,1.1167547751235611,6.169768499281302,8.083601405683153,0.09453781512605043,0.20809393861887743,DS,0.30793229453943743
chr1,12228549,Zm00001eb004380,510,10,8,-7.929836527184631,-7.07966193730515,-0.45041398204198324,7.929836527184631,7.07966193730515,0.8285570638511814,0.3995870981732762,DS,0.9550694490062551
chr1,12231220,Zm00001eb004400,32,6,9,0.055076135524120946,-0.0550387452215918,0.24252079495984447,0.17302000479435345,0.27972086164784554,1.0,0.6026954412049615,DS,1.0
chr1,12237321,Zm00001eb004410,573,4,13,-0.1093115298271045,-0.06354327949978132,-0.07540654481470936,0.31232554736134654,0.5313305351291978,0.7033613445378151,0.859442339867757,DS,0.8845759261230574
chr1,12255103,Zm00001eb004420,360,7,12,0.02761665975851652,-0.03225305266433322,0.25584773512373993,0.1328205103784728,0.1825251949821124,0.5918075732317218,0.5485436609850411,DS,0.8151798037432936
chr1,12255222,Zm00001eb004420,241,7,12,0.09605729986387335,-0.07217675939245805,0.7652525667146934,0.1625673216121055,0.16517288842915998,0.0831150273874732,0.10227404329635403,DS,0.2828153589242299
chr1,12270743,Zm00001eb004430,226,12,7,-0.8908735389665227,-1.1009473797313059,0.4756330186788939,0.8908735389665227,1.1009473797313059,0.4319679288719536,0.32113401768159555,DS,0.6923870916712805
chr1,12270743,Zm00001eb004440,983,12,5,-0.9028967613215518,0.13611941258350777,-3.020310077201384,0.9028967613215518,0.24597841358057054,0.0006464124111182935,0.00044890547240896013,DS,0.027351958386441146
chr1,12339786,Zm00001eb004470,187,4,15,-0.6584481464776404,-0.19129267878150333,-0.4923880302119421,0.6584481464776404,0.8881501557898784,0.46904024767801855,0.22763520741199272,DS,0.7224540049248264
chr1,12339786,Zm00001eb004480,133,4,15,-0.11979946118597706,-0.13478976774997903,0.021933947189094836,0.3102872927885826,0.4372549458734326,0.7262234195299966,0.9585793146256236,DS,0.8989128202851419
chr1,12341440,Zm00001eb004470,1841,7,9,-0.5694698021793831,-0.03556273978466734,-0.5707148093717513,1.188349969880017,0.5206946409675195,0.1737762237762238,0.32606203408159035,DS,0.42653014944807893
chr1,12341440,Zm00001eb004480,1521,7,9,0.1733402852259398,-0.3295089945158492,0.750264329184198,0.4747993821814607,0.3295089945158492,0.18546509311703674,0.21866441615459065,DS,0.4423503051408461
chr1,12343701,Zm00001eb004490,1461,13,5,-0.23505005220828748,-0.04122970514917203,-0.5640246131444556,0.3426365639522336,0.29284488676526077,0.3872549019607843,0.31028832802241946,DS,0.6533958333333334
chr1,12398165,Zm00001eb004500,91,16,3,0.5825103247490775,0.4062339129782892,0.5930316976901036,0.5845159455709925,0.4062339129782892,0.4871001031991744,0.48806620367894143,DS,0.7390824182759056
chr1,12405689,Zm00001eb004510,936,5,7,-1.4136527920095623,-1.3337210996216762,-0.09440382089437459,1.4136527920095623,1.4615665216134535,0.8762626262626263,0.8694901724534148,DS,0.9765115242586291
chr1,12440528,Zm00001eb004540,1765,5,5,-0.7399994071910214,1.909353117770624,-2.6039698830745417,0.7399994071910214,1.9143279590659135,0.007936507936507936,0.009269745674026384,DS,0.08042454563329314
chr1,12448090,Zm00001eb004550,47,4,14,-0.2626279439203214,-0.20148432115168058,-0.11879481537747971,0.26389722394946513,0.4261992940881201,0.7980392156862743,0.7863170324823723,DS,0.9376324167872649
